player_tag,final_elo,last_observed_trophies,matches_played
PC2PUJ8L9,1120.3,8502,408
88R9PJ0V,1167.4,8560,408
2RL8Q209Q,1499.5,9000,408
J8R0RYL8,1116.2,8589,407
9P8L02CJ,1210.2,9000,407
2Q8UUUP89,1265.8,9000,407
9GGL9LGC,1224.2,8580,407
2J0L29VJR,944.3,8552,407
RLJC0J2P,1208.2,8584,407
9QP8QRY0L,1175.3,8617,407
9PUPQGCJ,1139.8,8530,407
2ULGR8PRV,1226.9,8313,407
9CL8PQQUL,1027.6,8501,407
2P8URUQG,1096.0,8530,407
820JLCGRV,1256.4,9000,407
PVRV0G08L,1187.5,8325,407
LYQ9RCCQ8,1239.9,9000,407
YLP2VJYQ0,1232.6,8595,407
P0PCQ9J2,1040.1,8500,407
8QUJ8CY0,1170.6,8529,407
G8JRCVR,1158.4,9000,407
GVU09VPU,1239.0,8718,407
8RY8RPJJQ,1024.8,8530,407
9000VYLL,1305.5,8601,407
98UVQLY2U,1189.3,9000,407
UJC8J9Q2,1343.6,8864,407
8R82CQ99C,1127.4,8706,407
8GYRRPYCP,1218.4,8638,407
VYJ2P0L,1283.1,9000,407
QVL0GG9,1054.3,8500,407
80GJ9VL2,1342.7,9000,407
29VRQRRUP,1173.8,8560,407
2J8CUGGYP,1174.8,9000,406
Y89C8V2RJ,1172.9,8500,406
2UL8C8VP,1186.3,8846,406
90RGP92CR,1219.5,8523,406
VGYRQC8,1326.3,9000,406
8802LGCUY,1222.7,8651,406
L0PLCC929,1215.3,8739,406
2QUUVQLUG,1039.1,8500,406
2P002JGUV,1232.9,8551,406
R80L2YPG,1140.5,8527,406
29GYRV2R,1278.2,9000,406
98UV080PJ,1309.8,9000,406
P00L9PCQL,1278.1,8804,406
2RQRLCL2Y,1300.1,8791,406
9YL2V9YGL,1258.0,8500,406
YQRGUQ82R,1290.3,8684,406
QJLUPVULP,1251.2,8569,406
9GVLU2LCR,1271.3,9000,406
2CUUPJ02,1274.2,8705,406
YG9RR9CY9,1317.8,8821,406
282YC9UL,1183.1,9000,406
2P08U0CPV,1311.5,8741,406
9LG0QPURG,1139.3,8538,406
LGRPRGGP,1176.8,8417,406
UPPGR9Y2,1191.1,8597,406
RRPJ0U2L,1358.8,9000,406
9UCCG89RR,1316.8,9000,406
2G82PJQ0J,1168.1,8199,406
PQQQ0QCLU,1344.7,9000,406
LV988GRU,1248.6,8566,406
PLP2RVRL,1125.8,8500,405
2CPQ989P,1218.1,8500,405
9CRLCUR8,1266.3,9000,405
GR9JGRCCL,1340.5,8614,405
2G982P28,1172.8,8530,405
CJLRP0VCQ,1213.7,8715,405
8PUVCJ288,1261.0,9000,405
G8GP0QGLG,1190.4,8638,405
YR09L20G,1177.4,8534,405
20099P92P,1275.6,8704,405
JUJPVUCG,1124.0,8584,405
YV92RQ90L,1149.5,8587,405
R80Q9PJ2,1309.9,8780,405
J0VQQ08V,1182.3,8504,405
VGYPRUJ,1210.7,8642,405
PQR0P9LQR,1305.5,9000,405
PCG22RJJ,1162.0,8663,405
LRGRQYG0,1214.4,8768,405
922CUGG8J,1066.1,8561,405
YP8CCGUQ2,1240.6,8863,405
PLJ2VPV9L,1273.0,8684,405
8UVYC90UY,1177.9,8713,405
J8LJV2JQ,1217.9,8761,405
29RRPR20L,1233.6,8612,405
8RVQPV0VP,1059.6,8531,405
2JLQQVUCP,1272.2,9000,405
2P8VGRQR,1325.5,8703,405
2RCY8VLR0,1405.6,9000,405
Q0QGPUGLR,1103.2,8840,405
Y9R9V9L9V,1128.8,8536,405
P808P2PQL,1182.2,8729,405
Q0CU0QLYG,1068.7,8500,405
8R9J9YVYP,1170.5,8110,405
J8UYGQ9,1205.3,8547,405
Q89Q80RV,1145.4,8771,405
82U2RRUJP,1281.8,9000,405
CJRYCC8PC,1375.5,9000,404
9PUPYQU09,1088.5,8613,404
9YRVGJP8,1202.2,8641,404
Q8LUYVRP,1010.6,9000,404
YRJ299LQ8,1223.9,8608,404
22QV20U8V,1276.8,9000,404
YL0GYVVG9,968.7,9000,404
P9G0LV09,1299.3,8709,404
YUGPGL20,1113.2,8661,404
9Q208RJ,1096.9,8532,404
LQQ9YLUGR,1178.3,8549,404
8URVLJ22L,1165.5,9000,404
2J22RC2CU,1403.9,9000,404
2P09CR0LU,1331.8,9000,404
2G8RUVC98,1288.7,8680,404
P2RJ2CR,1241.6,9000,404
QCCLUJL,1227.2,8556,404
PRYCG8QC,1220.9,8582,404
G82P9QJRR,1155.0,9000,404
YP0YPLVC,1071.7,8304,404
928LPYGG,1182.6,8530,404
8Y2URJ8P,1180.1,8564,404
P9UYLV982,1139.1,9000,404
8GCRPRGJV,1246.2,8655,404
2U0VRPY8,1216.1,8774,404
PVY0G9QU,1105.0,9000,404
GQL29VQPQ,1419.5,9000,404
JLC0C9UR,1392.4,8791,403
892PCYGY,1240.9,8693,403
QQRGLPV,1151.2,9000,403
L8J0ULCJ,1243.9,9000,403
8VYVUR82,1191.1,8533,403
U0QG8V2P,1376.7,8789,403
2C09CG98G,1156.1,8297,403
2LRV8RJ8C,1264.5,8607,403
820U8C9J,1300.9,8771,403
PQ908J2UQ,1192.5,8561,403
9VY80GCJ,1346.6,9000,403
RLC0Y9RL,1199.7,8686,403
RQLY9JJG,1286.4,8700,403
8GVGY9Y2,1241.6,8800,403
8LLP809VP,1441.0,9000,403
9ULR988RV,1242.3,8669,403
2LC0V02L,1378.2,9000,403
2CQQY88J,1270.7,8534,403
88LL0UUC,1229.5,9000,403
92PPJVYP2,1246.3,8643,403
LGVQ0VQY,1311.7,8888,403
9UURQC29R,1214.8,8652,403
8GYRPG2V,1207.2,9000,403
PJYGCL99,1193.1,8534,403
29R8RQ02R,1152.4,8137,403
90V9UUUCP,1332.5,9000,403
2YJ9U0CL0,1142.3,9000,403
2U0LP229C,1193.2,8554,403
9RL8JCY2,1310.0,8589,403
9RUUQ8LJ0,1320.9,9000,403
9VG0R9R2J,1179.9,8719,403
YC8UP2L0R,1247.9,8500,403
898U8Q2C,1027.4,9000,403
Y029P0QUC,1143.3,8530,403
9QQY00LY,1210.4,9000,403
PRJULYCPU,1166.6,8737,403
9JJJR820C,1125.7,9000,403
9P2LCV0R9,1172.1,8812,403
8QPURYLL8,1217.7,8617,403
29JJYPRL0,1192.8,8573,403
C9VJVGGQ,1345.9,8760,403
2QQVQ8YVU,1140.3,8560,403
208QQYC,1143.9,8388,403
JV2JUJ2Q,1200.6,8729,402
Y80G2JLPV,1255.2,9000,402
809JYG99R,1244.6,8711,402
JLQRLLPCJ,1197.6,8543,402
2L9YRY8YY,1156.1,8654,402
YP2YYGC9,1290.9,8635,402
9U0LJPU80,1217.0,8500,402
22JRUR2YP,1121.7,9000,402
Y82Q8YGU,1148.2,8712,402
GVJPLQLJV,1207.2,8802,402
J8L8CP92,1290.8,8731,402
98UY9Q998,1251.4,8646,402
P098L2C8G,1153.8,8598,402
8P0UUPCQ,1164.3,8583,402
8GR9PG0P,1254.3,8642,402
8PC0QCP0U,1187.3,9000,402
8VLU09GY,1096.1,8500,402
298GGY8GL,1295.5,9000,402
GVRPCJV22,1192.3,8522,402
9RJLJR22,1245.5,8672,402
8Q9Q08LUR,1190.5,8500,402
29U99CLPL,1120.4,8560,402
QQYYLQ0U0,1106.5,8532,402
VL9RJUG9,1421.5,9000,402
20820G022,1232.1,9000,402
QYYUQ08U,1263.1,8533,402
PV20VVP9U,1380.7,9000,402
2G88V8QP0,1259.3,8673,402
CPYUJ2J8,1198.9,8529,402
RQRL8V82R,1219.0,8854,402
P99JPCLQ8,1361.9,9000,402
2C0UQQCPP,1266.1,8875,402
YJPJUYG8,1114.1,8500,402
P9YLVGVJR,1358.3,9000,402
C9G8CUQPC,1233.3,9000,402
Y8QL9JL22,1091.3,8229,402
8VR0URLU,1200.5,8768,402
LVGV2RQ2,1283.3,8753,402
VPV89YJV8,1291.5,8814,402
QYY20LLJ0,1191.3,8565,402
QQ9UC0Q9U,1368.2,8850,402
8GLLYCG2,1096.6,8500,402
URLCQ9CJ,1219.2,9000,402
RQUR9PGR,1261.0,9000,402
82GGQCYR9,1327.3,8817,402
PRY2G880,1222.9,9000,402
20VGPVRY8,1185.2,8531,402
9UVJ0QR9Y,1186.3,8620,402
28YYC0GJR,1281.2,8440,402
8JVYYU0G8,1165.8,8587,401
GUJ2YURG,1177.8,8558,401
9JR0CVUCL,1337.9,9000,401
8GPL8999J,1192.7,8530,401
PY0P0292G,1226.9,8712,401
929Y88Q,1365.1,8811,401
PLR2VGGY0,1262.4,8701,401
9QYY0CVR,1144.1,8536,401
99J9V99R,1172.9,8888,401
2UCGL2P8U,1293.9,9000,401
VCLR9Y2L,1349.7,9000,401
220208UP,1126.0,8731,401
2PGC82ULJ,1191.4,8500,401
LLYGCPVC,1142.2,8500,401
90LJL29RJ,1203.4,8596,401
LUPJY2UQ,1234.3,8383,401
RLUQGVV8C,1264.0,8503,401
2C29VJVR,1318.8,8595,401
9VCRPYLR,1357.0,8631,401
2QYJQVQJ0,1243.6,8249,401
C28QJRV08,1268.1,9000,401
2QRUYJVGU,1254.1,8672,401
8CV99L8UL,1297.3,9000,401
8LJVPLJ2,1155.2,8563,401
2GVU0Q0YY,1270.9,8767,401
Y0VP0PYV8,1342.0,9000,401
9JPJ9CYRR,1159.8,8561,401
GJQQ9J8G,1236.6,8874,401
PY0U9JJ0J,1346.3,8535,401
80JCLQ8,1368.4,9000,401
2CL2LVGGL,1242.9,9000,401
CVJ9QPLP,1205.1,8531,401
2L0G0V9J8,1135.7,8625,401
8RR80PVVU,1119.9,9000,401
LLLVUG2,1286.4,8738,401
VQYPLQR2,1239.4,8350,401
29YY20LLJ,1104.3,8500,401
G8CVQP0Y,1185.3,8623,401
9GQ9V9JJ,1240.6,8594,401
8GP0J0LJ,1261.2,9000,401
802J0C8U,1224.7,8654,401
9VUCRPYVV,1207.7,8506,401
9C8Q802,1215.3,9000,401
8L0V2U2PQ,1129.8,8532,401
99R0YCRYV,1194.7,8588,401
P90YRRG2C,1269.2,8817,401
CUVC9PQU,1167.5,8533,401
2UVJ2LGJU,1157.0,9000,401
Y0L82VR0,1191.4,8562,401
Y8GYL0UP8,1099.9,9000,401
228UJRL,1257.2,9000,401
2QJJVCUR8,1106.7,8500,401
PGJP0CV0,1045.8,8644,400
8YG0QRQPU,1349.3,8846,400
9VQGYJQC,1267.9,8504,400
8CQUURG82,1288.8,8727,400
2YVJLU82Q,1101.7,8500,400
8J229QJ8J,1192.4,8560,400
9J2PG2LG,1139.1,8633,400
2UJJ82JQG,1272.4,9000,400
UVG8U8C0,1243.8,9000,400
8UY20LQPY,1084.0,8594,400
YCCY8Y9GP,1241.7,9000,400
2Q9PJ28G9,1063.9,8665,400
UJ090R8GJ,1310.2,9000,400
8Y2PQ9U29,1288.0,8800,400
2YJV2PGJC,1199.1,8642,400
8VUV0GLJ,1281.7,8688,400
2RLPJVCU,1144.3,9000,400
8988UQ800,1139.3,8245,400
90CQVG0CJ,1228.4,8622,400
8YL298L0U,1229.9,8277,400
9RYCGVCQY,1227.0,8506,400
90QG0QUL,1266.0,8609,400
2290P229C,1248.6,8707,400
CRJVCCGR,1176.2,8500,400
PRYVUYGJP,1139.6,8517,400
VC8JJ8U,1352.4,9000,400
8JYPG8VP,1306.1,8586,400
PUVUJ2JQQ,1084.2,8500,400
2PPLQGJ0U,1115.7,8230,400
9CJLY00C,1207.0,8530,400
9P2Y0QPGL,1151.3,9000,400
PJVU0GQL0,1166.3,8529,400
8GR2Y9YVV,1178.1,8583,400
RYJQYRYY8,1247.8,8762,400
VPQ9VLQ0,1126.0,8648,400
2RU8J2PQC,1096.4,8500,400
Q02LJYPG,1161.2,8500,400
2Y8PRU0G9,1163.5,8534,400
9LURPUG8C,1295.8,8773,400
VJRCR8GC,1284.2,8500,400
L9QG29CV,1388.3,8874,400
9YY909QU,1356.4,9000,400
2QL9PJR2Q,1118.1,8560,399
9GCJ98C8,1342.4,9000,399
PPQYVG9L,1178.3,8592,399
9JPLJR9U,970.7,8530,399
2U0YYQPPC,1243.1,9000,399
9G90UYQJL,1371.6,8817,399
9GP8QC2L9,1293.4,8533,399
9GJJC2UYQ,1205.5,9000,399
2YVLYQCY,1301.0,8588,399
2Q9Y2PPQ2,1071.4,8596,399
U9JUPR0V,1288.3,9000,399
PQQPQPV0R,1311.5,8596,399
2VYPLJUR,1097.8,8528,399
QGGRLURL8,1235.0,8401,399
LPGRQ2YYP,1181.0,8594,399
UGYCJQGC,1233.3,9000,399
8CU0C00P,1294.7,8734,399
8JRRJ8Y2G,1071.5,8530,399
Y2VL02VJ,1324.3,9000,399
89J29JUCC,1251.8,8542,399
Y0RJQJGQV,1217.7,8243,399
2U2V0080J,1231.3,8596,399
LCRCQU9YC,1267.5,9000,399
9Q9YCPCJ2,1091.4,8530,399
P8GQR2RVU,1191.9,9000,399
8QQUP0G22,1240.7,9000,399
GG0G0Y9,1113.4,8507,399
8YLPJUG9U,1316.8,9000,399
GQ00Y98C8,1261.7,8736,399
UGCPVL9R,1201.7,8566,399
9RJQL288,1296.0,9000,399
8VQYCC2P,1212.4,8591,399
P0RUUQVCC,1225.0,8650,399
VJ2UU9R,1108.3,8560,399
CU8YP2U22,1408.0,8934,399
2GVP9VUCU,1228.0,9000,399
2VCYQ9V00,1251.6,8654,398
2PLURCQPR,1243.7,8713,398
LGQU98JJC,997.0,8500,398
8LVCQJJ0V,1308.0,9000,398
CP2VQCR2,1294.4,8684,398
2QY8J2JUU,1238.5,8687,398
2L2Q9QVJG,1166.5,8500,398
8PQ9L092Y,1324.6,9000,398
8R0PPLC9L,1208.9,8701,398
9RRURPC20,1135.5,8628,398
9VQRCVJPV,1048.3,8530,398
2LU8Q9L2Q,1183.9,8594,398
90VUQJV0,1109.9,8500,398
8GJQYGYCC,1237.7,9000,398
992CPUPVG,1059.8,8586,398
YVYJU20V,1227.1,9000,398
8JU9LGQC,1199.1,8526,398
9RR2QG8V8,1220.6,8560,398
20JL0Q8Y,1213.2,9000,398
8URCJP9V,1247.1,8605,398
8LRJJQ2CJ,1187.2,8589,398
JLPUGGGR,1139.7,8620,398
90U80CC2V,1325.9,9000,398
JLL9YC2Q,1292.8,9000,398
2PPP80LJ,1203.1,8567,398
9VY0J28Q0,1214.0,8672,398
9JG9UUG28,1199.3,8561,398
QUVR028CJ,1215.4,8402,398
PUY8R9VLC,1307.7,9000,398
2JGLUPP2R,1176.1,8563,398
90P0CLJ9,1372.6,9000,398
C0JL29G0J,1249.8,9000,398
PU8QLGQP,1112.0,8500,398
2CJR8VL2P,1203.2,8580,398
Y8YG8J2L,1250.5,8640,398
9YG0VGQU8,1246.4,9000,398
8GRYCY8G,1215.4,8595,398
UJ2RVC8VL,1056.6,8795,398
YGYJ0PGP,1062.1,8500,397
8J08RCCR,1236.9,8727,397
LC9P9PG8P,1249.3,8387,397
2VQJ9GY0,1221.4,8732,397
8R0UPURLP,1138.7,8767,397
RQV9Q8LYC,1235.4,8592,397
9UG88JY9V,1290.9,9000,397
2RV2C9J0V,1125.2,8602,397
PQPLU8Q0,1199.0,8540,397
2P9LPCR0Q,1216.4,8592,397
9PL28LYLG,1131.3,8653,397
RY989RC,1183.2,8624,397
PLQGGG29,1313.8,8820,397
2QPVULJQC,1146.4,8864,397
80PU2Y22L,1261.7,8742,397
2V00JYPG,1213.0,9000,397
Y08RQPU9L,1204.2,9000,397
RJGPYLCGQ,1371.0,8595,397
L9VGJLQ8P,1222.1,8651,397
J2280V00,1298.0,8748,397
2LJRR0P09,1269.6,9000,397
9VJ80828L,1220.7,9000,397
9YVQPPJR2,1251.8,8306,397
2PV2GGGR9,1232.9,8638,397
90Y0QYJ2Y,1355.8,8823,397
2LY9J2LL2,1104.1,9000,397
8PUYRQ2YL,1181.2,9000,397
CLPGJ9JUU,1113.1,8501,397
VQ0PV8290,1072.8,8530,397
LY9J0Q9R,1198.1,8620,397
RULU9PQY,1080.4,8666,397
9RYVJ8GJ,1105.6,8532,397
2L8UYGYYL,1377.6,9000,397
CRGJRVPR,1221.7,8557,397
29LQV22G,1250.2,9000,397
22QU2J2V,1208.5,8710,397
LYUPR0GR8,1123.2,8500,397
2YQL988QL,1295.9,9000,397
82J2J088J,1184.4,9000,397
L20RVJUJ9,1375.6,9000,397
PJJVYGY,1333.3,8400,397
8Y9PR8902,1340.2,9000,397
L8992JLR,1416.9,9000,397
2R90LC9YR,1145.3,8560,397
2JJ2R2RC2,1262.2,9000,397
Y9ULVPC0,1238.0,8566,396
20YLYQJCU,1228.9,8728,396
LG28CJGY,1239.2,8622,396
C8ULQV9Q,1307.2,9000,396
QUJ9P2Y82,1216.9,8500,396
2PQLQCCPL,1187.7,8462,396
8JJ8PCLC,1254.7,9000,396
9U8QPQCVC,1219.3,8615,396
JUG9UVL8,1355.3,9000,396
JQ8L8RC,1184.8,8203,396
2VPGJ2YG,1222.7,8500,396
2QY090090,1192.3,9000,396
PP0QV8J2G,1145.1,9000,396
LQJLVUVGG,1289.9,8218,396
22Q2QR9VL,1212.3,8625,396
V2L229L,1247.6,8702,396
G2GRLL8JR,1072.3,9000,396
2QLJR0CY9,1358.2,8530,396
2028VGQ82,1129.7,8500,396
29P80VUQR,1152.8,8500,396
8J298QV2,1269.0,8611,396
22P9222GP,1251.1,9000,396
29LY809LV,1066.0,8527,396
2RGU9VG8,1135.9,8552,396
PG09RVUL8,1257.7,9000,396
2R2PUUVR9,1101.0,8503,396
822J09C0J,1464.5,9000,396
22CU8YGGL,1176.4,8532,396
8LRLRLPL,1231.0,9000,396
U2PP89GJ,1305.9,9000,396
C820QG80,1414.6,9000,396
2U88GQRJ,1287.8,9000,396
2QY2VPCPU,1073.9,8500,396
92RGUR00J,1155.6,8529,396
9Y0JQL29,1029.6,8500,396
PRCJ2Q8QC,1104.8,8642,396
RRPGQVQQU,1101.7,8403,396
C9LPV8JL,1147.9,8086,395
PUU08V88,1395.5,9000,395
2V8PV892R,1061.5,8722,395
QQ89VQ9LP,1240.2,8500,395
P2GCUQPP8,1129.2,9000,395
9LGU29JV0,1318.5,8754,395
2U0RGQ88L,1307.7,9000,395
2JUY2C8J,1237.7,8707,395
28QLPJ0Y,1214.3,9000,395
2QLQ0YJV2,1176.8,8530,395
82JGYVU9R,1150.9,8501,395
2GYV8CVGJ,1264.2,8673,395
9YL209YP8,1267.4,9000,395
82J2RC0UQ,1154.8,8639,395
2GC29VY9R,1121.4,9000,395
8GVQYLCUQ,1110.5,8525,395
82YP0R9,1502.7,9000,395
U88PLY2PU,1323.3,9000,395
QQVGVVUU,1312.0,8625,395
9G9GPCRPR,1259.0,8655,395
8CR9VPV,1320.8,8788,395
Q9UYJ8LQ,1218.8,8782,395
L9GQ0G2,1194.1,8397,395
GL00Q0PRP,1224.5,8536,395
9CV0YLJ0P,1193.7,8535,395
JL0PPYU,1195.3,9000,395
L8UUPGYP,1098.2,8529,395
2PYVYQR8,1237.4,8734,395
J2LLY82V,1200.7,8614,395
828VCGRGJ,1251.4,8613,395
G9G920U,1030.3,8562,395
8LC90L2V,1338.8,8826,395
292Y8JUQ9,1160.6,8530,395
P9U8LGPU0,994.3,8500,395
Q8R82R9PU,1287.2,8710,395
GRUCG9RR,1375.3,9000,395
9U080PYCG,1285.7,8685,395
22JJ9U99R,1260.0,8668,395
8V2L0PCV9,1220.1,8748,395
2YRC29YVL,1145.4,8501,395
8CGL2P80,1271.5,9000,395
8QJP8GV9,1321.9,8759,394
8U9RGRP2,1304.4,9000,394
P0GPYG0JL,1186.6,8544,394
9V099UV8J,1154.3,8528,394
2GP082VYJ,1157.6,8697,394
909Q0Q80,1226.4,8555,394
QCJQPQGL,1237.6,8534,394
RJ2RJ2CQ,1209.1,8272,394
8G99C99C8,1194.1,9000,394
29L9CPR28,1173.9,9000,394
P2YQ0QPPY,1257.7,9000,394
JPQ9J880,1098.8,8166,394
9UU8CURPG,1150.6,9000,394
8QUPVVLQ2,1205.6,8731,394
8UL8V2CV,1190.2,8527,394
JLC8U2R0,1129.5,8530,394
Y2YQCC92,1178.4,8560,394
YGQCCGGPQ,1130.5,8530,394
920GJUQG,1317.8,9000,394
PQCYPYCL,1113.7,8533,394
2GPQ8CLG9,1358.6,8748,394
GUJ8908R,1245.1,9000,394
UU80RQGG,1122.9,8509,394
98RY9PCQ,1183.6,8563,394
2U90V9PL9,1337.8,8793,394
89G9J0VR0,1199.5,8530,394
9GUULQJJ,1355.0,9000,394
LVVCR8GJU,1199.4,8457,394
JRGYVV9VC,1179.0,8334,394
PPLULL8J,1148.0,8617,394
9JPRVQY9,1256.3,9000,394
22PV2UUG2,1169.5,8589,394
2JYYVR8UU,1300.2,8500,394
UJJJY8V9G,1162.0,8120,394
LQCJP09P,1146.5,9000,394
RGQVUP0G,1239.8,8649,394
P0JG8RRV,930.3,8500,393
P9Y9RU0U,1143.1,8533,393
QRV8VJVU,1127.0,8538,393
Y080RLL9R,1141.7,8638,393
8PY9L0LLL,1103.6,8787,393
8QYRPULV,1200.7,8366,393
YLVQQLU8,1243.7,9000,393
8R2CQPUPU,1151.0,8500,393
2U89L2J9,1133.5,9000,393
8LR2PUG00,1237.4,9000,393
V8QYJ9P99,1089.3,8564,393
8L2RJG880,1471.8,9000,393
CCJ0CY20L,1141.8,8502,393
2QJLGC922,1224.4,8927,393
8GJVVR9V0,1186.9,8669,393
JC2QJQQ9,1196.9,8500,393
8G8VL2LRU,1248.7,8588,393
P8GPUPCG,1286.7,9000,393
2JR9U8UVC,1206.2,8615,393
9Q0JC0CCJ,1260.3,8390,393
QC89RRCJ,1107.4,8929,393
2RVVL9RJ8,1064.2,8500,393
8VGV8802,1207.7,8670,393
P9JJLRL08,1324.0,8644,393
2QRCU0QJQ,1007.7,8500,393
9UY2QVV9R,1252.1,8619,393
YG8QPRJU,1337.3,9000,393
J8VUQ29,1167.8,8530,393
8L9L0C8UR,1285.4,8648,393
2L0JGG8CC,1337.4,8848,393
JL8V89LV,1263.9,8627,393
U2VPURURC,1210.0,8657,393
22VCU0UVJ,1281.4,9000,393
LG9PPG9V,1172.1,9000,393
QYJ200G8,1279.7,8673,393
2CLG2RPR2,1346.5,8825,393
2RU2RJJU,1194.3,8521,393
L9QQP8JYP,1241.3,8701,393
GG8RV92C,1213.2,8916,393
28RVC0L8U,1195.9,8533,393
80PY9UJ9V,1208.8,8500,393
U889R98,1325.8,9000,393
8LGYUGGR,1106.9,8531,393
9RLPPP0JL,1189.2,9000,393
2LCRVG9C9,1185.8,8638,392
L20JGRRR,1193.2,8531,392
GJL9YUGR,1048.0,9000,392
20V2YCJ2J,1267.8,8699,392
9RGJJ0CL,1248.5,9000,392
QJG8GYR2,1172.1,8530,392
9L8JJ28,1348.5,8842,392
8RJGY9J0Y,1226.2,8570,392
8VPL8RCL,1135.8,8525,392
8QG0PQ0L,1227.6,9000,392
2U2LYJJQQ,1366.4,9000,392
2Q29GLLL,1259.7,8702,392
JCRQV9YR,1343.1,8558,392
P9QLJQP0,1223.1,9000,392
9P92V9PY,1142.4,9000,392
8LPGCGQYC,1161.1,8500,392
PLQLYR2U0,1306.5,9000,392
8LQ8GRPR0,1177.6,8547,392
9JRJLVJVU,1207.6,8659,392
8PJLQVL09,1221.9,8288,392
908LYJUV2,1279.6,9000,392
PL2CQ892L,1195.8,8648,392
92L89LJ,1203.5,8500,392
2GGVQQG8,1212.9,8587,392
2JCYPU2U,1238.8,9000,392
YYV2YVY8,1217.3,8584,392
9YLRU2QQQ,1516.3,9000,392
Y20CRJVYU,1228.7,8500,392
892292YU0,1116.4,8530,392
88J8YC9PP,1276.7,8591,392
YCYULY22L,1294.8,8698,392
9J00Y2CV8,1423.1,9000,392
82QJYRC2,1130.6,8590,392
8LCV0RGLV,1251.7,8596,392
22UC0QQGU,1302.8,8470,392
2LRJL228G,1217.3,8532,392
PLLGP2VUC,1402.3,9000,392
PU9UGUL2V,1254.1,8675,391
2LJGPJ8JQ,1289.9,8852,391
Q09GR9V2,1051.4,8736,391
9CLLRCG2,1169.9,8523,391
2RUL2QPY0,1302.4,8806,391
GQR9PUGCR,1204.7,9000,391
9QLQCPRC0,1263.6,8375,391
U0QU29P,1334.9,9000,391
29UJLJP9U,1270.0,9000,391
2PV98C8Y,1374.7,9000,391
JY8C099,1310.8,8920,391
8URJ8P8L,1178.6,8652,391
20QCU08L,1254.5,8893,391
2RPCPG2G,1187.7,9000,391
2UJY8CVQ,1059.2,8500,391
2LRVL8VCC,1243.3,8528,391
QYC08VQC,1137.1,8645,391
909JP2CQ,1061.3,8035,391
2PCYY9VCL,1203.3,8860,391
9VL209JRG,1377.0,8507,391
L0GQJVYP0,1352.9,8558,391
C8JULU9,1208.3,8573,391
CVPLPCLU0,1334.3,9000,391
8CL0JJ9U,1293.3,8646,391
PY0RUP8JJ,1296.6,8598,391
CG9JYYL9Y,1238.5,8561,391
8PPYJQUJ,1358.3,8748,391
8RR8GQ2Q9,1212.0,8590,391
