battle_time,game_mode,team_tag,team_name,team_cards,team_crowns,team_trophies,team_avg_level,opponent_tag,opponent_name,opponent_cards,opponent_crowns,opponent_trophies,opponent_avg_level,result,collected_at,team_evolved_cards,team_hero_cards,opponent_evolved_cards,opponent_hero_cards,team_tower_troop,opponent_tower_troop,team_elixir_leaked,opponent_elixir_leaked,team_ambiguous_cards,opponent_ambiguous_cards
20260809T165928.000Z,PvP,VRRYYQ0UG,,Giant Snowball;Magic Archer;Dart Goblin;Spear Goblin;Ice Spirit;Arrows;Cannon;Ronin,1,13004,15.5,VC2CU0R2Y,PrimalEren¤,Firecracker;Mighty Miner;Cannon;Electro Spirit;Skeleton;Earthquake;Barbarian Barrel;Hog Rider,0,13038,15.25,Win,2026-08-10T23:21:13.285928+00:00,Giant Snowball;Dart Goblin,Magic Archer,Firecracker;Cannon,,Tower Princess,Tower Princess,12.18,5.69,,
20260810T000159.000Z,PvP,20QVYU92LR,,Dart Goblin;Knight;Ice Golem;Hog Rider;Goblin Gang;The Log;Fireball;Tesla,0,8433,13.0,C9YYQU9UQ,Demonike,Firecracker;Monk;Valkyrie;Freeze;Ram Rider;Witch;Ice Wizard;Berserker,1,8432,12.62,Loss,2026-08-10T23:22:24.020244+00:00,Dart Goblin,Ice Golem,Firecracker,,Tower Princess,Tower Princess,0.0,0.0,Knight,
20260806T073213.000Z,PvP,99RQPQUVC,,Mega Knight;Magic Archer;Firecracker;Electro Giant;Valkyrie;Furnace;Inferno Tower;Zap,0,12766,16.0,9YVRLYGYV,SHADOW,Mega Knight;Little Prince;Firecracker;Elite Barbarian;Dart Goblin;Arrows;Zap;Valkyrie,3,12773,15.62,Loss,2026-08-10T23:22:59.300195+00:00,Mega Knight;Firecracker,Magic Archer,Mega Knight;Firecracker,,Dagger Duchess,Tower Princess,11.22,2.2,,
20260810T050546.000Z,PvP,89200VJ2,,Inferno Dragon;Valkyrie;Knight;Mini P.E.K.K.A;Arrows;Firecracker;Hog Rider;Ice Spirit,0,12762,16.0,2RCR9022V,Kaneki™,Dart Goblin;Valkyrie;Elite Barbarian;Ronin;Zap;Witch;Skeleton Army;Fireball,3,12770,15.62,Loss,2026-08-10T23:23:42.910590+00:00,Inferno Dragon,,Dart Goblin,,Royal Chef,Tower Princess,18.28,0.11,Valkyrie;Knight,Valkyrie
20260810T104012.000Z,trail,CP80CJLQ,,P.E.K.K.A;Dart Goblin;Bandit;Barbarian Barrel;Ronin;Suspicious Bush;Royal Delivery;Zappies,1,10,11.0,8JY8R829,nlm,Poison;Inferno Tower;Wizard;Graveyard;Flying Machine;Elixir Golem;Electro Spirit;Ram Rider,0,9,11.0,Win,2026-08-10T23:24:23.921012+00:00,,,,,Tower Princess,Tower Princess,3.82,2.03,,
20260810T190250.000Z,trail,V90RLPVJ8,,Tesla;Elite Barbarian;Zappies;Electro Wizard;Valkyrie;Royal Delivery;Electro Spirit;Barbarian Hut,2,1530,11.0,8Q8GVQGL,Фениксъ,Hunter;Musketeer;Ram Rider;Goblin Demolisher;P.E.K.K.A;Inferno Dragon;Ice Wizard;Dark Prince,0,1530,11.0,Win,2026-08-10T23:25:39.590784+00:00,,,,,Tower Princess,Tower Princess,13.56,6.33,,
20260810T170712.000Z,trail,208Y9V8LQC,,Goblin Giant;Night Witch;Hunter;Mega Knight;Inferno Dragon;Princess;Fireball;Skeleton Army,1,1202,11.0,UJQ2PV8YQ,LittleLevi,Dart Goblin;Bandit;Vines;Executioner;Dark Prince;Berserker;Musketeer;Electro Wizard,0,1202,11.0,Win,2026-08-10T23:26:02.124937+00:00,,,,,Tower Princess,Tower Princess,11.56,12.83,,
20260808T051744.000Z,PvP,Y8YQJY9YU,,Witch;Valkyrie;Mega Minion;Hog Rider;Skeleton Army;The Log;Cannon;Mega Knight,2,12621,15.5,VPQY0CR9L,Mason,Mega Knight;Wizard;Balloon;Firecracker;Goblin Barrel;Inferno Dragon;Lumberjack;Ronin,1,12614,15.0,Win,2026-08-10T23:26:36.794701+00:00,Witch,Mega Minion,Mega Knight,Balloon,Tower Princess,Tower Princess,0.52,1.17,Valkyrie,Wizard
20260809T005638.000Z,trail,Y9PRQ22Y,,P.E.K.K.A;Royal Hogs;Suspicious Bush;Goblin Hut;Flying Machine;Hunter;Tombstone;Knight,1,1231,11.0,20VV8GQG0U,wind56,Night Witch;Executioner;Musketeer;Golem;Elixir Golem;Ice Spirit;Dark Prince;Furnace,2,1236,11.0,Loss,2026-08-10T23:27:04.033741+00:00,,,,,Tower Princess,Tower Princess,15.12,4.64,,
20260805T121410.000Z,trail,2C9CUYGVP,,Three Musketeers;Electro Wizard;Skeleton Army;Bandit;Knight;Ram Rider;Graveyard;Royal Hogs,0,,11.0,CU09GPQVP,SIV AISAR,Elite Barbarian;Rascals;Tombstone;Mega Knight;Inferno Tower;Royal Giant;Fisherman;Tesla,1,1,11.0,Loss,2026-08-10T23:27:46.570530+00:00,,,,,Tower Princess,Tower Princess,10.8,8.39,,
20260809T232823.000Z,PvP,22GU90UVP,,Tesla;Bat;Firecracker;Arrows;Bowler;Miner;Mega Knight;Electro Spirit,0,13000,15.25,80GPQCCVG,Brian_kevin,Mega Knight;Knight;Valkyrie;Wall Breakers;The Log;Rage;Goblin Gang;Zap,1,13000,15.38,Loss,2026-08-10T23:29:01.854721+00:00,Tesla;Firecracker,,Mega Knight,,Tower Princess,Tower Princess,19.39,7.39,,Knight;Valkyrie
20260807T184540.000Z,pathOfLegend,8LGY8LPV,,Firecracker;Mini P.E.K.K.A;Berserker;Hog Rider;Arrows;Goblin Barrel;Inferno Tower;Furnace,0,,15.75,28RPRYYY9,Ahmad,Skeleton;Ice Golem;Musketeer;Ice Spirit;The Log;Fireball;Cannon;Hog Rider,1,,16.0,Loss,2026-08-10T23:29:40.177520+00:00,Firecracker,Mini P.E.K.K.A;Berserker,Skeleton,Ice Golem,Tower Princess,Tower Princess,7.32,10.32,,Musketeer
20260810T084316.000Z,PvP,20L82VJUG,,Goblin Drill;Magic Archer;Valkyrie;Wall Breakers;Goblin Hut;Dark Prince;Tornado;The Log,1,12220,15.5,VRL9Q9CQL,Víctor,Skeleton Barrel;Mighty Miner;Wall Breakers;Dart Goblin;Firecracker;Arrows;Goblin Gang;Royal Recruits,0,12220,15.5,Win,2026-08-10T23:30:13.756639+00:00,Goblin Drill,Magic Archer,Skeleton Barrel;Wall Breakers,,Tower Princess,Tower Princess,0.0,0.0,Valkyrie,
20260810T013154.000Z,PvP,JQ88P98LV,,Witch;Berserker;Dart Goblin;Ice Spirit;Giant Skeleton;The Log;Fireball;Skeleton Barrel,0,12211,15.0,YYGL92RJL,ferfer,Tesla;Goblin Barrel;Knight;The Log;Rocket;Ice Spirit;Goblin Gang;Princess,1,12215,15.62,Loss,2026-08-10T23:30:49.197447+00:00,Witch;Dart Goblin,Berserker,Tesla,,Tower Princess,Tower Princess,6.95,0.19,,Knight
20260731T132233.000Z,PvP,2PP8VQ2CV,,Firecracker;Mini P.E.K.K.A;Mega Knight;Witch;Royal Hogs;Dart Goblin;The Log;Baby Dragon,1,10265,14.5,LCJGUV8R9,william,Tesla;Knight;Little Prince;Hog Rider;Skeleton Army;Ice Spirit;Arrows;Earthquake,0,10254,13.75,Win,2026-08-10T23:31:30.294975+00:00,Firecracker;Mega Knight,Mini P.E.K.K.A,Tesla,,Tower Princess,Tower Princess,7.41,0.55,,Knight
20260809T151726.000Z,trail,VY8YU8YCV,,Baby Dragon;X-Bow;Barbarian Hut;Inferno Dragon;Bandit;Skeleton Army;Royal Hogs;Executioner,1,1530,11.0,2YG8QVPR,〜凪〜,Skeleton Barrel;Mother Witch;Elite Barbarian;Mega Knight;Barbarian Barrel;Arrows;Poison;Tesla,0,1530,11.0,Win,2026-08-10T23:32:00.490607+00:00,,,,,Tower Princess,Tower Princess,5.58,4.56,,
20260807T181725.000Z,trail,VCUJRC2CQ,,Night Witch;Wizard;Arrows;Royal Hogs;Barbarian Barrel;Electro Wizard;Golem;Hunter,0,1410,11.0,9VQC80089,Ankit#death_hac,Fireball;Royal Delivery;Giant;Mortar;Goblin Demolisher;Elixir Golem;X-Bow;Ice Spirit,3,1410,11.0,Loss,2026-08-10T23:33:09.715531+00:00,,,,,Tower Princess,Tower Princess,39.75,1.96,,
20260810T123836.000Z,PvP,VQ2V8QJ8R,,Mega Knight;Golden Knight;Witch;Rocket;Arrows;Prince;Valkyrie;Firecracker,2,10688,13.75,JQCJJG9LR,Graines,Fireball;The Log;Cannon;Hog Rider;Musketeer;Ice Golem;Skeleton;Ice Spirit,0,10729,13.12,Win,2026-08-10T23:33:39.223407+00:00,Mega Knight;Witch,,Cannon,,Tower Princess,Tower Princess,1.53,4.41,,
20260809T211159.000Z,trail,G0RYCY2L2,,Skeleton Army;Tesla;Night Witch;Princess;Rascals;Electro Wizard;Mother Witch;Suspicious Bush,0,1918,11.0,P98JR0GJV,Zenuvy,The Log;Valkyrie;Executioner;Berserker;Three Musketeers;Electro Spirit;Ronin;Inferno Dragon,1,1918,11.0,Loss,2026-08-10T23:34:16.450864+00:00,,,,,Tower Princess,Tower Princess,11.86,4.88,,
20260810T155640.000Z,pathOfLegend,2PCLC8V0V,,Hunter;Tombstone;Valkyrie;Royal Delivery;Freeze;Electro Wizard;Graveyard;Arrows,0,,16.0,9G0Y0LC00,Sire Louis,Valkyrie;Mega Minion;Skeleton Barrel;Giant Skeleton;Balloon;Giant Snowball;The Log;Rocket,1,,15.88,Loss,2026-08-10T23:34:54.161179+00:00,Hunter,Tombstone,Skeleton Barrel,Mega Minion,Tower Princess,Tower Princess,2.28,1.57,Valkyrie,Valkyrie
20260807T131543.000Z,riverRacePvP,YCPJR8J9C,,Tesla;Monk;Electro Dragon;Knight;Witch;Zap;Lightning;Minion,0,11825,14.25,L2LCVUV00,VIRUZ,Flying Machine;Dark Prince;Barbarian Hut;Elite Barbarian;Lumberjack;Fireball;Prince;Firecracker,1,13647,15.0,Loss,2026-08-10T23:35:22.024591+00:00,Tesla;Electro Dragon,,,Dark Prince,,,34.29,1.94,,
20260725T021551.000Z,boatBattle,2009P22YL9,,Valkyrie;Ice Spirit;Barbarian;P.E.K.K.A;Electro Dragon;Lightning;Electro Wizard;Bat,0,11409,14.0,YYUYLLVUJ,papagomss,Mega Knight;Bat;Knight;Goblin Giant;Musketeer;Wizard;Lumberjack;Rascals;Valkyrie;Witch;Royal Giant;Archer,3,,16.0,Loss,2026-08-10T23:36:01.818529+00:00,Barbarian,,Mega Knight;Bat;Goblin Giant;Lumberjack;Witch;Royal Giant;Archer,,,,1.87,0.0,Valkyrie,Knight;Musketeer;Wizard;Valkyrie
20260808T152100.000Z,trail,J2GJC9R29,,Royal Delivery;Ice Wizard;Musketeer;Tesla;X-Bow;Electro Spirit;Golem;Baby Dragon,1,1710,11.0,8J9R2L0C,Sir Lopez,Tombstone;Skeleton Army;Berserker;Witch;Electro Wizard;Bandit;The Log;Rage,0,1710,11.0,Win,2026-08-10T23:37:09.538993+00:00,,,,,Tower Princess,Tower Princess,12.05,25.05,,
20260808T100200.000Z,trail,89PLP20QG,,Goblin Drill;Rune Giant;Vines;Firecracker;Goblin Barrel;Goblin Giant;Bandit;Arrows,0,1440,11.0,2Y2QCY9UR,كوكو 2,Valkyrie;Tesla;Mega Knight;Giant;Royal Delivery;Giant Snowball;Rascals;Fireball,3,1440,11.0,Loss,2026-08-10T23:37:41.100749+00:00,,,,,Tower Princess,Tower Princess,1.25,8.25,,
20260801T200518.000Z,trail,8C82C9YJQ,,Firecracker;Wizard;Bat;Barbarian Hut;Tesla;Arrows;Fireball;Poison,0,,11.0,2VVJ0P9L,Darth Vader,Valkyrie;Bat;Mega Knight;Baby Dragon;Wall Breakers;Fireball;Ronin;Electro Wizard,1,,11.0,Loss,2026-08-10T23:38:22.203949+00:00,,,Mega Knight,,Tower Princess,Tower Princess,0.0,1.86,Wizard,Valkyrie
20260805T080651.000Z,PvP,2UYYCRU8P,,P.E.K.K.A;Wizard;Zap;Electro Wizard;Guard;Tornado;Bandit;Ronin,1,12398,15.25,8V9Q8R8U8,FlacidDad,Wizard;Mini P.E.K.K.A;Witch;The Log;Goblin Barrel;Zap;Royal Ghost;Elite Barbarian,0,12382,15.25,Win,2026-08-10T23:39:27.887855+00:00,P.E.K.K.A;Zap,,Witch,Mini P.E.K.K.A,Tower Princess,Tower Princess,2.41,6.35,Wizard,Wizard
20260806T161134.000Z,trail,UYG9GGQYJ,,Tesla;Barbarian Barrel;Firecracker;Arrows;Ronin;Ice Spirit;Skeleton;Hog Rider,1,,11.0,299G0CLYG,48abod,Elite Barbarian;Berserker;Electro Dragon;Golem;Skeleton Dragons;Elixir Collector;Barbarian Barrel;Tornado,0,,11.0,Win,2026-08-10T23:40:18.622871+00:00,Tesla;Firecracker,Barbarian Barrel,Electro Dragon,Berserker,Tower Princess,Tower Princess,0.0,3.03,,
20260810T230939.000Z,pathOfLegend,VUU9PJP2P,,Witch;Giant;Mini P.E.K.K.A;Giant Snowball;Graveyard;Bowler;Arrows;Minion,0,,15.88,VY8VJPLUY,Leoosuko,Elite Barbarian;Berserker;Royal Ghost;Electro Spirit;Musketeer;Skeleton;Skeleton Barrel;Bomb Tower,1,,15.62,Loss,2026-08-10T23:41:33.062600+00:00,Witch,Giant;Mini P.E.K.K.A,Royal Ghost,Berserker,Tower Princess,Tower Princess,0.86,1.27,,
20260810T225344.000Z,trail,R2288JYJ,,P.E.K.K.A;Magic Archer;Witch;Arrows;Mirror;Ronin;Balloon;Rage,0,,11.0,VC22R9LPG,xREXETx,Bomber;Bowler;Knight;Zappies;Fireball;Ice Golem;Mega Minion;Arrows,1,,11.0,Loss,2026-08-10T23:42:27.721379+00:00,P.E.K.K.A;Witch,Magic Archer,Bomber,Bowler,Royal Chef,Cannoneer,17.0,0.0,,Knight
20260808T065455.000Z,PvP,QJ9PVL9L0,,Mega Knight;Knight;Witch;Firecracker;Hog Rider;Valkyrie;Goblin Barrel;Princess,3,13092,16.0,VRU29LV9Y,ToNi,Royal Recruits;Elite Barbarian;Mega Knight;Electro Giant;Mirror;Freeze;Furnace;Executioner,1,13092,15.75,Win,2026-08-10T23:43:44.405947+00:00,Mega Knight;Witch,,Royal Recruits;Mega Knight,,Tower Princess,Dagger Duchess,5.66,2.9,Knight,
20260810T024556.000Z,PvP,LY002R8J,,Mortar;Musketeer;Goblins;Barbarian Hut;Miner;Goblin Curse;Spear Goblin;Poison,2,12324,15.75,900GYPY0C,PabloLopez25,Elite Barbarian;Wizard;Witch;The Log;Mega Knight;Ram Rider;Goblin Barrel;Valkyrie,1,12338,14.75,Win,2026-08-10T23:44:13.146915+00:00,Mortar,Goblins,Witch,,Tower Princess,Tower Princess,0.24,1.52,Musketeer,Wizard
20260810T150239.000Z,PvP,2VR28G0CJ,,Inferno Dragon;Berserker;Electro Dragon;Heal Spirit;Mirror;Battle Healer;Arrows;Lightning,1,12241,14.88,VRLQVRL0L,CheekyDestroyer,Valkyrie;Mighty Miner;Mega Knight;Spirit Empress;Lightning;Goblin Hut;Inferno Dragon;Poison,0,12241,15.38,Win,2026-08-10T23:44:48.085715+00:00,Inferno Dragon;Electro Dragon,Berserker,Mega Knight,,Tower Princess,Tower Princess,13.72,3.82,,Valkyrie
20260808T054018.000Z,PvP,C2RRYYYVG,,Ice Spirit;Knight;Skeleton;Cannon;Hog Rider;Fireball;The Log;Musketeer,1,12343,14.88,VQ8L22Y0,7EIM,P.E.K.K.A;Balloon;Lumberjack;Tombstone;Vines;Ronin;Three Musketeers;Elixir Collector,3,12302,15.38,Loss,2026-08-10T23:45:22.424729+00:00,,,P.E.K.K.A;Lumberjack,Balloon,Tower Princess,Tower Princess,1.75,3.81,Knight,
20260724T234910.000Z,PvP,8J92C8G0,,Mega Knight;Goblin Barrel;Archer Queen;Sparky;Arrows;Hog Rider;Skeleton Barrel;Skeleton Army,1,12350,15.62,V999PVGG0,añañay,Witch;Magic Archer;Boss Bandit;Mini P.E.K.K.A;Skeleton Army;Electro Giant;Zap;Arrows,0,12326,15.12,Win,2026-08-10T23:46:00.612336+00:00,Mega Knight,,Witch,Magic Archer,Tower Princess,Tower Princess,7.35,10.41,,
20260808T214733.000Z,trail,ULUQC89CY,,The Log;Mother Witch;Tombstone;Elixir Golem;Suspicious Bush;Tesla;Giant;Witch,3,1471,11.0,V909CUQYR,Vuco Siniša,P.E.K.K.A;Inferno Dragon;Heal Spirit;Baby Dragon;Graveyard;Zap;Rune Giant;Mortar,0,1470,11.0,Win,2026-08-10T23:46:41.581012+00:00,,,,,Tower Princess,Tower Princess,3.57,3.07,,
20260809T135512.000Z,boatBattle,CQ22GY,,P.E.K.K.A;Battle Ram;Mega Knight;Guard;Skeleton Barrel;Zap;Baby Dragon;Poison,0,11004,12.25,LJRLPC29,●☆ŚhàáKàá☆●,Mega Knight;Firecracker;Mini P.E.K.K.A;Dart Goblin;Electro Giant;Witch;Valkyrie;Mother Witch;Royal Giant;Executioner;Elite Barbarian;Wizard,3,,15.83,Loss,2026-08-10T23:47:23.730088+00:00,P.E.K.K.A;Mega Knight,,Mega Knight;Firecracker;Dart Goblin;Witch;Royal Giant;Executioner,,,,6.63,0.0,,Valkyrie;Wizard
20260809T121937.000Z,friendly,VVYR8J8UL,,Valkyrie;Knight;Archer;Miner;Wizard;Baby Dragon;Prince;Ram Rider,2,7171,11.0,LY9QPJLVP,Dr. Dre,Rage;The Log;Electro Giant;Bat;Wall Breakers;Prince;Mega Knight;Wizard,1,9883,11.0,Win,2026-08-10T23:47:56.071093+00:00,Archer,,,,Tower Princess,Tower Princess,7.17,9.01,Knight,
20260810T062515.000Z,PvP,UVLUVJYVG,,Archer;Knight;Tesla;Skeleton;X-Bow;Fireball;The Log;Electro Spirit,0,12851,15.75,29VJU8CQ,Artaxerxes,Witch;Knight;Valkyrie;Minion;Goblin Barrel;Bomber;Fireball;Goblin Gang,3,12844,15.75,Loss,2026-08-10T23:48:58.483998+00:00,Archer;Tesla,,Witch,,Tower Princess,Tower Princess,0.0,0.25,Knight,Knight;Valkyrie
20260802T105120.000Z,trail,U222LURRG,,Royal Hogs;Boss Bandit;Mighty Miner;Mega Knight;Fireball;Skeleton Army;Elite Barbarian;Executioner,3,,11.0,VJ9YGYUU8,Xkoler52X,Goblin Hut;Tombstone;Wizard;Elixir Collector;Bomb Tower;Inferno Tower;Rocket;Rage,0,,11.0,Win,2026-08-10T23:49:19.662914+00:00,Royal Hogs,,,Tombstone,Tower Princess,Tower Princess,1.21,0.0,,Wizard
20260809T164640.000Z,trail,2GJ9GY02,,Night Witch;Elite Barbarian;Giant;Suspicious Bush;Goblin Demolisher;Tombstone;Giant Snowball;Skeleton Barrel,0,3,11.0,8RYG2Y9QC,boyyextremojjf,Princess;Dart Goblin;P.E.K.K.A;Electro Spirit;Goblin Giant;The Log;Musketeer;Rocket,3,1,11.0,Loss,2026-08-10T23:49:56.109512+00:00,,,,,Tower Princess,Tower Princess,9.62,1.73,,
20260810T143959.000Z,PvP,U2UYRCCLQ,,Bandit;Little Prince;Witch;Elite Barbarian;Prince;Guard;Valkyrie;Hog Rider,1,9861,13.38,20PPLLGL8Q,Saara8,Dart Goblin;Tombstone;Mini P.E.K.K.A;Guard;Void;Suspicious Bush;Mega Minion;Furnace,0,9861,14.25,Win,2026-08-10T23:50:34.576238+00:00,Witch,,Dart Goblin,Tombstone,Tower Princess,Cannoneer,4.29,0.0,,
20260809T054756.000Z,trail,22QJLRG9Y,,Goblin Barrel;Wall Breakers;Skeleton Army;Valkyrie;Princess;Dart Goblin;Ice Spirit;Cannon,0,,11.0,V8PC0VYL2,BRUNO,Skeleton;Musketeer;Cannon;Royal Delivery;Earthquake;Ice Spirit;Royal Hogs;The Log,1,,11.0,Loss,2026-08-10T23:51:11.265312+00:00,Goblin Barrel;Skeleton Army,,Skeleton,,Tower Princess,Tower Princess,10.41,2.35,,Musketeer
20260730T185857.000Z,PvP,V0VP8YL0V,,Skeleton;Balloon;Valkyrie;Barbarian;Dart Goblin;Bomber;Electro Wizard;Arrows,1,10193,14.38,20Q98UUJ8R,jish,Tesla;Ronin;Firecracker;Mega Knight;Arrows;Hog Rider;Freeze;Goblin Barrel,0,10156,13.88,Win,2026-08-10T23:51:45.192704+00:00,Skeleton,,Tesla;Firecracker,,Tower Princess,Tower Princess,14.9,8.88,Valkyrie,
20260810T205139.000Z,pathOfLegend,P8LCCL92,,Witch;Knight;Mega Knight;Fireball;Mirror;Electro Wizard;Ronin;Ice Wizard,2,,15.62,VG8L00RGC,TaKeO,Valkyrie;Wall Breakers;Goblin Barrel;Ice Spirit;Cannon;Dart Goblin;Princess;Goblin Gang,1,,16.0,Win,2026-08-10T23:52:22.328807+00:00,Witch;Mega Knight,,Goblin Barrel,,Tower Princess,Royal Chef,3.24,0.0,Knight,Valkyrie
20260808T010311.000Z,PvP,Y02V9GQ8G,,Bat;Knight;Wizard;Skeleton Army;Bandit;Mini P.E.K.K.A;Mega Knight;Minion,1,12256,15.88,VJJYPUVLJ,senan,Royal Ghost;Goblins;Skeleton Barrel;Rascals;Bomb Tower;Dart Goblin;Vines;Wall Breakers,2,12256,16.0,Loss,2026-08-10T23:53:35.052240+00:00,Bat,,Royal Ghost;Skeleton Barrel,Goblins,Tower Princess,Tower Princess,1.4,4.41,Knight;Wizard,
20260807T174045.000Z,PvP,CYVP82JQ,,P.E.K.K.A;Skeleton King;Knight;Miner;Fireball;Archer;The Log;Executioner,1,9689,14.88,LVG88YV99,byBlackCRBR.,Wizard;Berserker;Golden Knight;Bat;Knight;Baby Dragon;Prince;Skeleton Army,0,9648,13.88,Win,2026-08-10T23:53:55.144777+00:00,P.E.K.K.A,,,Berserker,Tower Princess,Tower Princess,4.24,0.48,Knight,Wizard
20260809T173440.000Z,trail,29U288P8L,,Goblin Drill;Dark Prince;P.E.K.K.A;Night Witch;Goblin Giant;Zappies;Rune Giant;Mother Witch,3,1500,11.0,92JYCU2CG,Ribeiro ☃️,Ram Rider;Goblin Barrel;Rocket;Bandit;Fisherman;Inferno Tower;Rage;Heal Spirit,0,1500,11.0,Win,2026-08-10T23:54:28.292184+00:00,,,,,Tower Princess,Tower Princess,0.0,12.29,,
20260810T174347.000Z,PvP,UUCGURGL,,Giant Snowball;Knight;Goblin Drill;Fire Spirit;Poison;Bomber;Skeleton;Cannon,1,12731,15.25,80VL9V028,Hrnn,Firecracker;Balloon;Archer;Ice Golem;Zap;Lumberjack;Dart Goblin;Fireball,0,12716,15.38,Win,2026-08-10T23:55:05.739131+00:00,Giant Snowball;Goblin Drill,,Firecracker;Archer,Balloon,Tower Princess,Tower Princess,5.49,8.49,Knight,
20260808T030930.000Z,trail,JVCLYJC0,,X-Bow;Musketeer;Princess;Witch;Firecracker;Vines;Bandit;Giant,1,12,11.0,U89YPQQYV,braianrbl,Arrows;Furnace;Mega Knight;Executioner;Flying Machine;Dart Goblin;Ice Wizard;Inferno Tower,0,12,11.0,Win,2026-08-10T23:55:42.193603+00:00,,,,,Tower Princess,Tower Princess,6.77,17.59,,
20260809T201424.000Z,PvP,RQ0J8Y8CJ,,Mega Knight;Wizard;Skeleton Army;Skeleton;Arrows;Electro Wizard;Hog Rider;Dart Goblin,0,12387,14.5,PYP0C80QY,FrozenFlame,Firecracker;Valkyrie;Tesla;Ice Spirit;The Log;Earthquake;Hog Rider;Skeleton,1,12393,16.0,Loss,2026-08-10T23:56:23.602504+00:00,Mega Knight;Skeleton Army,,Firecracker;Tesla,,Tower Princess,Tower Princess,11.88,6.63,Wizard,Valkyrie
20260809T022458.000Z,PvP,LPQ2RV0JP,,Mega Knight;Baby Dragon;Magic Archer;Graveyard;Goblin Hut;Princess;Skeleton Army;Electro Wizard,0,12269,15.38,VRYVCVLY0,RagingPerseus,Valkyrie;Wizard;Royal Recruits;Goblin Hut;Poison;Mother Witch;Furnace;Barbarian Hut,1,12269,15.25,Loss,2026-08-10T23:57:01.003828+00:00,Mega Knight,Magic Archer,Royal Recruits,,Tower Princess,Tower Princess,6.24,10.42,,Valkyrie
20260806T232139.000Z,PvP,J2J8P8VUC,,Lumberjack;Balloon;Elite Barbarian;Vines;Bat;Arrows;Musketeer;Ice Spirit,0,13674,15.62,QRVV0UYGG,ᴿᵉˢᵖᵉᶜᵗ༽₭₳Ɏ₣₳Ɽł,Elite Barbarian;Knight;Musketeer;Goblin Gang;Goblin Barrel;Skeleton;Mirror;Hunter,1,13660,15.75,Loss,2026-08-10T23:57:36.360096+00:00,Lumberjack,Balloon,,,Tower Princess,Royal Chef,0.11,0.54,,Knight;Musketeer
20260809T130216.000Z,PvP,VLVPR8GU,,Zap;Balloon;Ice Spirit;Lava Hound;Minion;Guard;Inferno Tower;Skeleton,1,12134,15.12,V2R2LRJ0Y,pups,Mega Knight;Mini P.E.K.K.A;Witch;Goblin Barrel;Valkyrie;Goblin Gang;Firecracker;Rage,3,12129,15.0,Loss,2026-08-10T23:58:51.752642+00:00,Zap;Ice Spirit,Balloon,Mega Knight;Witch,Mini P.E.K.K.A,Tower Princess,Tower Princess,15.1,0.0,,
20260804T135933.000Z,trail,9G0R2GYCR,,Mega Knight;Royal Giant;P.E.K.K.A;Golem;Goblin Giant;Valkyrie;Electro Spirit;Ram Rider,1,10,11.0,PRJ09QJYV,GENERAL RAAM,Inferno Dragon;Elite Barbarian;Inferno Tower;Executioner;Zap;Heal Spirit;Rascals;Witch,3,10,11.0,Loss,2026-08-10T23:59:28.823846+00:00,,,,,Tower Princess,Tower Princess,3.44,15.53,,
20260807T074201.000Z,riverRacePvP,VQCC8GPLU,,Furnace;Mini P.E.K.K.A;Executioner;Electro Wizard;Elite Barbarian;Goblin Barrel;Clone;Sparky,0,7338,12.12,29URPLYR,Саня,Mega Knight;Mini P.E.K.K.A;Dart Goblin;Bat;Fireball;Mirror;The Log;Tesla,3,12699,15.88,Loss,2026-08-11T00:00:12.584742+00:00,Furnace;Executioner,Mini P.E.K.K.A,Mega Knight;Dart Goblin,Mini P.E.K.K.A,,,4.6,2.13,,
20260807T145409.000Z,PvP,VYJ0J8V9L,,Mega Knight;Berserker;Witch;Wizard;Bat;Royal Hogs;Freeze;Prince,3,12465,16.0,CGCUGP0JG,PKZINXX♤,Valkyrie;Magic Archer;Witch;Tornado;Cannon;Goblin Drill;The Log;Royal Delivery,0,12501,14.5,Win,2026-08-11T00:01:04.777671+00:00,Mega Knight;Witch,Berserker,Witch,Magic Archer,Tower Princess,Cannoneer,2.65,5.0,,Valkyrie
20260809T134702.000Z,boatBattle,2U2YV0UR2,,Electro Giant;Guard;Witch;Magic Archer;Zap;Skeleton Barrel;P.E.K.K.A;Royal Hogs;Ice Wizard;Executioner;Balloon;Firecracker,0,,15.17,U880JRQ8L,Jack,Mega Knight;Barbarian Barrel;Firecracker;Ice Spirit;Electro Spirit;Hunter;Skeleton;Hog Rider,3,14000,16.0,Loss,2026-08-11T00:02:08.468772+00:00,Witch;Zap;Skeleton Barrel;P.E.K.K.A;Firecracker,Magic Archer,Mega Knight;Firecracker,Barbarian Barrel,,,0.0,6.33,,
20260809T195855.000Z,riverRacePvP,C2YQCULPG,,Dart Goblin;Barbarian Barrel;Wizard;Miner;Valkyrie;Princess;Spear Goblin;Royal Hogs,3,12090,15.62,CCP0R0QJR,David,Dart Goblin;Skeleton King;Royal Hogs;Ice Spirit;Bomb Tower;Freeze;Minion;Wall Breakers,0,13656,15.12,Win,2026-08-11T00:02:49.710072+00:00,Dart Goblin,Barbarian Barrel,Dart Goblin;Royal Hogs,,,,3.45,11.95,Wizard,
